E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
9.190635,0.005278,-0.095180,0.006083,-0.001565,0.003856,-0.003856,0.015217,-0.100601
9.270903,0.005152,-0.099571,0.005845,-0.001583,0.003715,-0.003715,0.014712,-0.104869
9.351171,0.005029,-0.103999,0.005612,-0.001603,0.003576,-0.003576,0.014217,-0.109178
9.431438,0.004907,-0.108421,0.005385,-0.001625,0.003439,-0.003439,0.013731,-0.113485
9.511706,0.004787,-0.112794,0.005162,-0.001648,0.003304,-0.003304,0.013253,-0.117747
9.591973,0.004668,-0.117074,0.004943,-0.001673,0.003171,-0.003171,0.012783,-0.121918
9.672241,0.004549,-0.121218,0.004729,-0.001698,0.003041,-0.003041,0.012319,-0.125957
9.752508,0.004430,-0.125188,0.004520,-0.001724,0.002912,-0.002912,0.011863,-0.129825
9.832776,0.004311,-0.128953,0.004315,-0.001750,0.002786,-0.002786,0.011412,-0.133489
9.913043,0.004192,-0.132484,0.004113,-0.001776,0.002662,-0.002662,0.010967,-0.136922
