E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
-4.615385,0.284811,-0.059898,0.103066,-0.028600,1.636228,-1.636228,2.024105,-1.724725
-4.535117,0.297641,-0.063232,0.110701,-0.031072,1.482012,-1.482012,1.890355,-1.576316
-4.454849,0.309754,-0.066914,0.118716,-0.033845,1.337875,-1.337875,1.766344,-1.438634
-4.374582,0.320973,-0.070945,0.127123,-0.036953,1.204176,-1.204176,1.652272,-1.312074
-4.294314,0.331145,-0.075318,0.135947,-0.040428,1.081054,-1.081054,1.548147,-1.196800
-4.214047,0.340144,-0.080018,0.145231,-0.044306,0.968448,-0.968448,1.453823,-1.092772
-4.133779,0.347875,-0.085024,0.155036,-0.048624,0.866123,-0.866123,1.369035,-0.999772
-4.053512,0.354282,-0.090308,0.165445,-0.053418,0.773705,-0.773705,1.293432,-0.917431
-3.973244,0.359345,-0.095834,0.176563,-0.058724,0.690703,-0.690703,1.226611,-0.845261
-3.892977,0.363083,-0.101561,0.188514,-0.064577,0.616546,-0.616546,1.168143,-0.782683
-3.812709,0.365555,-0.107441,0.201441,-0.071011,0.550601,-0.550601,1.117597,-0.729053
-3.732441,0.366852,-0.113426,0.215499,-0.078057,0.492205,-0.492205,1.074556,-0.683688
-3.652174,0.367096,-0.119464,0.230848,-0.085743,0.440683,-0.440683,1.038626,-0.645889
-3.571906,0.366432,-0.125504,0.247642,-0.094088,0.395364,-0.395364,1.009437,-0.614956
-3.491639,0.365021,-0.131498,0.266021,-0.103107,0.355600,-0.355600,0.986641,-0.590205
-3.411371,0.363036,-0.137405,0.286097,-0.112802,0.320772,-0.320772,0.969904,-0.570979
-3.331104,0.360649,-0.143190,0.307943,-0.123163,0.290302,-0.290302,0.958894,-0.556655
-3.250836,0.358027,-0.148829,0.331581,-0.134160,0.263658,-0.263658,0.953266,-0.546647
-3.170569,0.355328,-0.154310,0.356975,-0.145746,0.240352,-0.240352,0.952655,-0.540408
-3.090301,0.352688,-0.159634,0.384024,-0.157850,0.219948,-0.219948,0.956660,-0.537432
-3.010033,0.350226,-0.164815,0.412559,-0.170375,0.202055,-0.202055,0.964841,-0.537245
-2.929766,0.348034,-0.169883,0.442352,-0.183198,0.186331,-0.186331,0.976717,-0.539412
-2.849498,0.346182,-0.174882,0.473115,-0.196172,0.172472,-0.172472,0.991770,-0.543526
-2.769231,0.344714,-0.179867,0.504521,-0.209129,0.160218,-0.160218,1.009453,-0.549214
-2.688963,0.343650,-0.184907,0.536213,-0.221882,0.149344,-0.149344,1.029206,-0.556133
-2.608696,0.342993,-0.190082,0.567824,-0.234238,0.139653,-0.139653,1.050470,-0.563973
-2.528428,0.342724,-0.195480,0.598998,-0.246004,0.130982,-0.130982,1.072704,-0.572466
-2.448161,0.342813,-0.201195,0.629398,-0.257000,0.123189,-0.123189,1.095401,-0.581384
