E,Id,Ip,Ioct,Itot,Ibg
12.127094,0.000382,0.002624,0.003623,0.006629,nan
12.177262,0.000371,0.002543,0.003467,0.006381,nan
12.227429,0.000360,0.002465,0.003317,0.006143,nan
12.277596,0.000350,0.002390,0.003173,0.005913,nan
12.327763,0.000340,0.002317,0.003033,0.005691,nan
12.377931,0.000331,0.002247,0.002898,0.005477,nan
12.428098,0.000322,0.002180,0.002768,0.005270,nan
12.478265,0.000313,0.002114,0.002642,0.005070,nan
12.528432,0.000305,0.002051,0.002520,0.004876,nan
12.578599,0.000297,0.001990,0.002402,0.004689,nan
12.628767,0.000289,0.001931,0.002288,0.004508,nan
12.678934,0.000281,0.001874,0.002177,0.004332,nan
12.729101,0.000274,0.001818,0.002070,0.004162,nan
12.779268,0.000267,0.001765,0.001965,0.003997,nan
12.829436,0.000260,0.001713,0.001864,0.003837,nan
12.879603,0.000254,0.001662,0.001766,0.003682,nan
12.929770,0.000248,0.001614,0.001670,0.003531,nan
12.979937,0.000242,0.001566,0.001577,0.003385,nan
13.030104,0.000236,0.001520,0.001487,0.003243,nan
