E,Id,Ip,Ioct,Itot,Ibg
13.735786,0.012978,0.000039,0.003112,0.014901,nan
13.795987,0.012273,0.000037,0.002999,0.014079,nan
13.856187,0.011636,0.000035,0.002889,0.013330,nan
13.916388,0.011066,0.000033,0.002783,0.012650,nan
13.976589,0.010558,0.000030,0.002680,0.012036,nan
14.036789,0.010109,0.000028,0.002579,0.011485,nan
14.096990,0.009716,0.000026,0.002482,0.010992,nan
14.157191,0.009375,0.000024,0.002387,0.010553,nan
14.217391,0.009081,0.000023,0.002295,0.010165,nan
14.277592,0.008831,0.000021,0.002206,0.009823,nan
14.337793,0.008621,0.000019,0.002119,0.009524,nan
14.397993,0.008445,0.000017,0.002034,0.009262,nan
14.458194,0.008301,0.000015,0.001952,0.009033,nan
14.518395,0.008183,0.000013,0.001872,0.008833,nan
14.578595,0.008088,0.000012,0.001794,0.008658,nan
14.638796,0.008010,0.000010,0.001718,0.008502,nan
14.698997,0.007946,0.000008,0.001644,0.008362,nan
14.759197,0.007890,0.000006,0.001571,0.008232,nan
14.819398,0.007839,0.000005,0.001501,0.008109,nan
14.879599,0.007788,0.000003,0.001432,0.007987,nan
14.939799,0.007733,0.000002,0.001366,0.007864,nan
15.000000,0.007671,0.000000,0.001300,0.007734,nan
