E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
1.565217,0.075141,-0.020114,0.031363,-0.000984,0.013326,-0.013326,0.119831,-0.034425
1.645485,0.062428,-0.021576,0.026842,-0.001055,0.012925,-0.012925,0.102195,-0.035556
1.725753,0.052421,-0.023210,0.023252,-0.001134,0.012540,-0.012540,0.088213,-0.036885
1.806020,0.044564,-0.025049,0.020404,-0.001224,0.012170,-0.012170,0.077137,-0.038443
1.886288,0.038381,-0.027132,0.018131,-0.001325,0.011813,-0.011813,0.068326,-0.040270
1.966555,0.033482,-0.029511,0.016301,-0.001441,0.011471,-0.011471,0.061254,-0.042422
2.046823,0.029558,-0.032254,0.014808,-0.001574,0.011141,-0.011141,0.055507,-0.044969
2.127090,0.026375,-0.035457,0.013572,-0.001731,0.010823,-0.010823,0.050769,-0.048010
2.207358,0.023753,-0.039252,0.012531,-0.001916,0.010516,-0.010516,0.046801,-0.051684
2.287625,0.021563,-0.043831,0.011643,-0.002141,0.010221,-0.010221,0.043427,-0.056193
2.367893,0.019708,-0.049479,0.010872,-0.002419,0.009936,-0.009936,0.040516,-0.061834
2.448161,0.018116,-0.056613,0.010197,-0.002772,0.009660,-0.009660,0.037973,-0.069046
2.528428,0.016734,-0.065857,0.009598,-0.003232,0.009395,-0.009395,0.035726,-0.078484
2.608696,0.015522,-0.078124,0.009061,-0.003844,0.009138,-0.009138,0.033722,-0.091107
2.688963,0.014451,-0.094730,0.008577,-0.004675,0.008890,-0.008890,0.031919,-0.108295
2.769231,0.013497,-0.117518,0.008138,-0.005817,0.008650,-0.008650,0.030286,-0.131985
2.849498,0.012642,-0.148981,0.007736,-0.007391,0.008418,-0.008418,0.028797,-0.164791
2.929766,0.011871,-0.192346,0.007368,-0.009555,0.008194,-0.008194,0.027433,-0.210095
3.010033,0.011172,-0.251566,0.007028,-0.012496,0.007977,-0.007977,0.026177,-0.272039
3.090301,0.010536,-0.331176,0.006713,-0.016426,0.007766,-0.007766,0.025016,-0.355368
3.170569,0.009955,-0.435930,0.006421,-0.021560,0.007563,-0.007563,0.023939,-0.465052
3.250836,0.009422,-0.570204,0.006149,-0.028086,0.007365,-0.007365,0.022936,-0.605655
3.331104,0.008931,-0.737157,0.005894,-0.036124,0.007174,-0.007174,0.021999,-0.780455
3.411371,0.008478,-0.937725,0.005656,-0.045682,0.006988,-0.006988,0.021122,-0.990396
3.491639,0.008058,-1.169614,0.005432,-0.056609,0.006808,-0.006808,0.020298,-1.233031
3.571906,0.007668,-1.426493,0.005221,-0.068563,0.006633,-0.006633,0.019523,-1.501690
3.652174,0.007306,-1.697655,0.005023,-0.081006,0.006464,-0.006464,0.018792,-1.785125
